,payment_id,date,customer_id,employee_id,product_id,price
8787,356931,2014-01-11,586747,3396,2512,39.5
8788,546945,2014-01-12,588209,900,3078,250.0
8789,25185,2014-01-15,730028,2669,3481,4500.0
8790,785513,2014-01-15,583189,1132,591,37.95
8791,57176,2014-01-16,531442,3265,1594,1500.0
8792,637427,2014-01-17,840735,497,1184,72.5
8793,898142,2014-01-18,442511,3508,3020,54.25
8794,476279,2014-01-18,308236,159,3499,35.5
8795,806645,2014-01-18,884530,3839,236,17.95
8796,681115,2014-01-21,129598,3360,3773,27.25
8797,873673,2014-01-22,955006,595,1161,500.0
8798,811289,2014-01-22,382306,2173,1926,155.0
8799,932107,2014-01-23,367571,1511,2865,1100.0
8800,406488,2014-01-25,201021,196,4543,350.0
8801,886436,2014-01-26,194551,598,14,6.95
8802,261833,2014-01-27,688317,1416,2585,75.75
8803,52198,2014-01-29,195319,2033,331,57.95
8804,107152,2014-01-30,288177,2173,1340,170.0
8805,432637,2014-01-30,574456,477,1006,2.25
8806,765587,2014-02-02,654701,1975,533,5000.0
8807,270352,2014-02-03,256691,3531,2969,63.75
8808,584385,2014-02-04,164303,2524,499,130.0
8809,158196,2014-02-05,563214,3531,2305,140.0
8810,496615,2014-02-05,370433,2327,3834,52.95
8811,446161,2014-02-05,833463,2838,4521,85.75
8812,883645,2014-02-06,540683,783,1145,62.5
8813,960656,2014-02-06,466441,2556,487,105.0
8814,941412,2014-02-07,814322,2988,1712,5.25
8815,217974,2014-02-08,488564,1213,3804,37.75
8816,145377,2014-02-08,174454,2556,31,4.95
8817,887770,2014-02-09,688317,1205,2989,45.75
8818,278890,2014-02-09,359492,2954,1891,25.5
8819,315336,2014-02-10,747956,2603,1898,54.95
8820,735341,2014-02-14,779857,2988,3952,250.0
8821,467372,2014-02-14,54461,2838,988,41.95
8822,72034,2014-02-14,801116,3412,210,89.95
8823,705886,2014-02-14,800567,2607,3654,105.0
8824,708020,2014-02-15,325467,2524,4202,64.95
8825,334098,2014-02-16,393395,1768,307,2.95
8826,239130,2014-02-17,420070,2290,3738,4.5
8827,288578,2014-02-17,735662,672,1787,94.95
8828,319757,2014-02-17,981811,2437,4662,7.75
8829,129995,2014-02-18,406000,3636,3222,5.95
8830,394146,2014-02-18,941815,2556,538,1500.0
8831,417062,2014-02-18,690094,900,550,84.25
8832,795281,2014-02-20,277255,3538,2211,23.75
8833,211149,2014-02-21,208367,3412,2941,53.75
8834,255151,2014-02-21,840735,2838,645,127.0
8835,577460,2014-02-22,103076,2954,1788,23.75
8836,457361,2014-02-23,154863,2127,2660,5.75
8837,77060,2014-02-23,890345,10,671,53.25
8838,988992,2014-02-25,670236,2482,1156,67.5
8839,686117,2014-02-26,915596,2607,3057,110.0
8840,765706,2014-02-26,301331,3538,459,26.5
8841,573325,2014-02-27,814966,1132,4552,10000.0
8842,988979,2014-02-27,501630,1004,4429,62.95
8843,621346,2014-03-01,386695,3161,4228,47.75
8844,427170,2014-03-03,527143,993,3637,299.0
8845,222657,2014-03-03,598527,2524,1974,4.95
8846,110786,2014-03-04,963516,2556,215,152.0
8847,332075,2014-03-04,708831,403,3070,5.75
8848,135307,2014-03-05,857803,409,1102,103.0
8849,608974,2014-03-09,778340,619,1347,399.0
8850,72226,2014-03-10,610118,881,2329,699.0
8851,763964,2014-03-10,786419,3538,1018,51.75
8852,722028,2014-03-14,783220,3636,3165,108.0
8853,884990,2014-03-14,141237,1490,4455,61.95
8854,539791,2014-03-16,350374,2843,426,73.5
8855,232841,2014-03-16,225748,2669,3692,74.75
8856,353162,2014-03-17,828581,3839,3582,26.75
8857,730204,2014-03-19,988969,3793,129,2.25
8858,341015,2014-03-20,750019,3924,1706,450.0
8859,242067,2014-03-20,459374,2290,4457,150000.0
8860,313911,2014-03-23,511663,2012,1029,3000.0
8861,556746,2014-03-23,413319,497,2609,65.95
8862,154064,2014-03-24,551519,619,4205,3.95
8863,192962,2014-03-25,796593,2482,1498,86.5
8864,626680,2014-03-27,443758,1132,2472,22.5
8865,912710,2014-03-27,540947,3531,2068,210.0
8866,444395,2014-03-27,795778,1978,259,99.95
8867,866101,2014-03-27,10447,619,2493,99.95
8868,233985,2014-03-29,228312,3396,1070,218.0
8869,261598,2014-03-29,171923,1490,420,84.95
8870,280868,2014-03-30,688317,1975,3020,54.25
8871,339298,2014-03-31,101769,779,2531,47.95
8872,626417,2014-03-31,219618,2282,309,375.0
8873,855892,2014-04-01,410674,993,2064,59.95
8874,178881,2014-04-01,294215,881,1622,450.0
8875,405019,2014-04-01,197221,3561,3841,67.5
8876,538630,2014-04-02,618606,1055,3237,250.0
8877,414190,2014-04-02,336460,2628,2234,35.25
8878,675391,2014-04-03,167393,3924,3812,2.25
8879,82871,2014-04-04,832825,1384,1714,52.75
8880,783992,2014-04-06,310940,2290,115,250.0
8881,838654,2014-04-07,201021,3573,2655,75.95
8882,46218,2014-04-09,551970,3265,4389,4.95
8883,110367,2014-04-09,909665,1440,330,550.0
8884,460968,2014-04-10,96964,3338,3775,6.95
8885,725017,2014-04-12,751395,1205,2056,128.0
8886,42190,2014-04-12,157017,230,620,1350.0
8887,694342,2014-04-14,724352,3412,4133,110.0
8888,154331,2014-04-14,482545,1004,3506,86.5
8889,801728,2014-04-15,864681,1137,3131,127.0
8890,697471,2014-04-16,701570,3508,227,3500.0
8891,673674,2014-04-17,549466,619,2988,69.25
8892,666453,2014-04-18,624141,230,4635,34.75
8893,354192,2014-04-20,165329,1004,1498,86.5
8894,514927,2014-04-22,620212,672,828,173.0
8895,383844,2014-04-25,726215,1453,3663,62.5
8896,385745,2014-04-28,265930,1416,3786,5.75
8897,192165,2014-04-30,519264,1048,3914,175.0
8898,54628,2014-04-30,701006,3924,3940,75.95
8899,781769,2014-05-01,72994,2669,2009,5.75
8900,30527,2014-05-03,108008,2437,1864,127.0
8901,174235,2014-05-04,908877,230,4566,175.0
8902,832834,2014-05-04,93108,2012,4341,35.5
8903,515929,2014-05-05,484237,1768,4464,75.95
8904,303158,2014-05-06,593071,2046,168,17.95
8905,729344,2014-05-06,264525,3573,2636,59.5
8906,963297,2014-05-09,239156,3561,1565,99.95
8907,768110,2014-05-12,957043,3265,4125,399.0
8908,947293,2014-05-13,953727,2336,3025,103.0
8909,216823,2014-05-14,905195,409,4051,390.0
8910,115952,2014-05-16,100031,2198,3168,140.0
8911,142581,2014-05-17,98480,900,3168,140.0
8912,103010,2014-05-17,78704,619,1584,47.25
8913,534440,2014-05-18,743406,841,3961,71.25
8914,632503,2014-05-18,87624,1248,704,7.25
8915,602230,2014-05-18,786419,598,2420,81.5
8916,290670,2014-05-20,10410,3302,3007,47.25
8917,785320,2014-05-21,308236,1213,3946,158.0
8918,217752,2014-05-21,745897,619,1674,64.95
8919,149997,2014-05-22,890935,2988,1950,65.5
8920,583364,2014-05-22,828581,2173,3386,91.25
8921,36129,2014-05-26,626942,2176,3642,3.75
8922,369269,2014-05-27,364856,1137,1969,99.95
8923,170589,2014-05-28,510489,2954,3756,74.95
8924,663503,2014-05-28,360581,598,1016,79.95
8925,904898,2014-06-01,483696,993,3096,47.95
8926,409921,2014-06-02,412836,2988,2178,31.75
8927,241361,2014-06-02,743406,2163,2384,212.0
8928,940334,2014-06-03,733527,3531,2097,139.0
8929,391224,2014-06-04,541017,672,3078,250.0
8930,924735,2014-06-05,834669,409,2248,19.75
8931,689678,2014-06-07,765040,3561,4612,75.95
8932,222617,2014-06-07,852382,1213,4072,59.75
8933,652906,2014-06-07,321193,1248,116,89.95
8934,795334,2014-06-08,688317,3146,4145,92.95
8935,459251,2014-06-08,459917,993,1371,59.95
8936,150250,2014-06-09,767625,779,926,26.75
8937,224625,2014-06-14,705994,1978,903,5.75
8938,88663,2014-06-14,264525,196,988,41.95
8939,460551,2014-06-15,564212,2556,3321,670.0
8940,987611,2014-06-18,302154,2437,1150,44.95
8941,904337,2014-06-19,833100,3146,2751,250.0
8942,819949,2014-06-19,424994,1768,2186,34.95
8943,973845,2014-06-22,47880,2306,224,5.75
8944,680481,2014-06-24,145356,2198,2912,262.0
8945,401989,2014-06-24,857803,3417,1226,43.5
8946,631287,2014-06-25,722328,2046,1527,59.95
8947,919815,2014-06-26,47880,881,1227,66.5
8948,542086,2014-06-28,994456,1695,4521,85.75
8949,217434,2014-06-30,154947,69,4054,225.0
8950,980461,2014-07-01,747580,3161,3762,51.5
8951,370581,2014-07-01,236160,3412,779,65.5
8952,422099,2014-07-03,624141,619,2020,45.5
8953,239862,2014-07-06,187900,2193,1987,26.75
8954,687704,2014-07-06,486329,2954,672,899.0
8955,471995,2014-07-07,81000,3531,1607,74.75
8956,327965,2014-07-07,431989,3417,1301,47.5
8957,57935,2014-07-08,982515,403,2174,10.5
8958,871624,2014-07-09,997685,1942,821,139.0
8959,681447,2014-07-10,602211,2176,1401,21.25
8960,864618,2014-07-11,78704,1416,287,6.25
8961,825864,2014-07-12,313099,2079,3571,68.5
8962,768090,2014-07-13,905195,2482,1141,63.75
8963,121384,2014-07-14,265930,3860,10,6.25
8964,597326,2014-07-15,367587,10,2959,1000.0
8965,101946,2014-07-15,7925,2075,4465,47.25
8966,619137,2014-07-16,372820,2336,2535,79.5
8967,281216,2014-07-16,84145,477,3336,250.0
8968,406465,2014-07-18,943735,2306,3388,89.5
8969,62894,2014-07-18,178082,3508,3896,40.5
8970,192493,2014-07-19,174454,2290,744,62.95
8971,421145,2014-07-21,954762,2838,27,48.25
8972,595674,2014-07-23,336460,823,2811,77.75
8973,473298,2014-07-23,930391,2198,1742,162.0
8974,903033,2014-07-23,663319,2843,3312,46.25
8975,364679,2014-07-24,366291,900,3082,84.95
8976,922321,2014-07-24,704755,2669,2913,5.5
8977,309897,2014-07-24,325716,1384,245,39.95
8978,321475,2014-07-25,910922,2327,1515,78.5
8979,30065,2014-07-26,336460,1248,1151,99.95
8980,565465,2014-07-27,88800,2182,4253,50.5
8981,52578,2014-07-28,59293,2482,2863,137.0
8982,52640,2014-07-28,205501,10,3538,40.95
8983,285390,2014-07-28,455727,3636,4401,71.75
8984,92425,2014-07-29,417312,1213,3173,5.25
8985,345020,2014-07-29,280047,69,189,34.75
8986,915088,2014-07-30,811784,2524,2480,2.25
8987,509522,2014-07-30,991336,2173,249,85.75
8988,995640,2014-07-31,542982,1132,903,5.75
8989,492646,2014-07-31,575084,1137,1279,6.75
8990,836127,2014-08-04,992644,2290,1643,85000.0
8991,786982,2014-08-04,361951,672,3360,750.0
8992,318760,2014-08-04,361951,3161,4409,5.95
8993,636071,2014-08-06,673700,2163,4273,90.95
8994,1355,2014-08-06,224090,3561,3239,66.75
8995,616047,2014-08-06,189875,993,3444,300.0
8996,343129,2014-08-07,194229,3161,2770,11.95
8997,980277,2014-08-08,416330,2433,4324,88.95
8998,494697,2014-08-09,527585,1695,1191,65.5
8999,177032,2014-08-10,405587,974,808,44.75
9000,489230,2014-08-11,724422,2482,2885,3.95
9001,775222,2014-08-13,265878,497,93,54.5
9002,852013,2014-08-14,519264,3573,932,33.95
9003,509405,2014-08-15,994146,3561,601,37.95
9004,945780,2014-08-15,173965,3146,206,58.75
9005,142033,2014-08-16,239930,1961,1713,54.95
9006,771977,2014-08-17,149909,1942,2274,150.0
9007,392566,2014-08-17,276113,477,1402,89.95
9008,976484,2014-08-19,298661,2628,1449,6.25
9009,679608,2014-08-21,76922,3877,4667,76.95
9010,690629,2014-08-22,165329,3265,839,32.5
9011,246869,2014-08-23,122909,1440,3896,40.5
9012,593761,2014-08-24,253561,2628,1696,3.95
9013,754400,2014-08-27,373886,823,1723,199.0
9014,417275,2014-08-28,332790,3417,2618,62.95
9015,264481,2014-08-28,174454,230,3777,8.75
9016,288316,2014-08-30,227806,3877,327,35.25
9017,97774,2014-08-30,915209,2556,4343,45.75
9018,944638,2014-08-31,857803,2482,1128,22.5
9019,572746,2014-09-04,84367,497,2485,5.75
9020,950636,2014-09-05,265878,1978,1618,54.95
9021,387037,2014-09-06,501630,3360,3529,825.0
9022,771092,2014-09-07,323993,3136,1791,67.95
9023,21729,2014-09-08,465322,2127,1068,59.5
9024,319231,2014-09-08,106163,779,2807,5500.0
9025,405596,2014-09-11,487641,3636,2686,40.5
9026,942506,2014-09-11,779857,1416,1226,43.5
9027,243399,2014-09-14,638980,993,1750,99.95
9028,840222,2014-09-14,958659,196,647,225.0
9029,491194,2014-09-16,325716,2046,924,10.75
9030,181014,2014-09-17,774278,2173,3901,77.95
9031,76250,2014-09-17,511663,3508,1077,5.95
9032,270244,2014-09-20,955006,1384,1742,162.0
9033,166763,2014-09-21,832825,3538,2643,74.95
9034,164043,2014-09-21,214208,1137,781,96.75
9035,882042,2014-09-22,176438,2482,2691,49.95
9036,340276,2014-09-23,583189,2046,2276,72.25
9037,811932,2014-09-23,892608,3265,2959,1000.0
9038,924644,2014-09-24,690094,3302,4486,50.25
9039,993572,2014-09-27,405587,2978,4535,49.95
9040,634160,2014-10-01,690099,1511,3154,6.75
9041,172044,2014-10-01,97060,974,74,36.25
9042,961745,2014-10-02,542982,2012,1919,5.75
9043,451587,2014-10-03,55356,2628,1819,94.95
9044,730141,2014-10-03,659026,2193,2503,175.0
9045,844694,2014-10-03,408206,2954,2438,69.95
9046,644008,2014-10-03,488169,409,890,99.95
9047,639522,2014-10-04,50224,2838,1339,97.75
9048,43944,2014-10-04,802036,2954,2850,165.0
9049,843724,2014-10-05,411423,841,2053,89.95
9050,969639,2014-10-06,174454,2173,3723,299.0
9051,179547,2014-10-09,386625,1975,2120,6.5
9052,917778,2014-10-10,653039,2306,3762,51.5
9053,27579,2014-10-13,519264,1511,1571,82.95
9054,883162,2014-10-14,213386,2176,300,86.5
9055,672352,2014-10-14,339162,1205,3007,47.25
9056,855000,2014-10-14,408771,2306,411,39.95
9057,524360,2014-10-14,184584,69,3645,44.5
9058,49062,2014-10-15,459374,2306,4034,47.95
9059,670700,2014-10-17,97285,2603,1386,41.95
9060,851454,2014-10-18,307360,159,4324,88.95
9061,989864,2014-10-19,501612,1248,4612,75.95
9062,104407,2014-10-22,187022,783,2784,49.25
9063,24880,2014-10-25,925716,779,1587,6.25
9064,820503,2014-10-25,101769,2173,1093,275.0
9065,69054,2014-10-29,870184,3573,828,173.0
9066,745509,2014-11-01,96964,3302,2840,26.75
9067,318483,2014-11-03,574931,3793,3464,167.0
9068,579229,2014-11-04,732152,3839,2293,699.0
9069,930811,2014-11-05,406448,2437,887,50.25
9070,89839,2014-11-07,477470,2075,293,91.25
9071,371654,2014-11-08,501821,2437,1550,64.95
9072,226997,2014-11-09,466441,3338,1292,120.0
9073,246370,2014-11-10,15885,3265,3924,84.75
9074,202277,2014-11-10,787600,3161,655,66.75
9075,740675,2014-11-10,61299,575,3924,84.75
9076,840983,2014-11-11,182761,3265,1323,45.25
9077,385566,2014-11-13,296306,2336,1192,250.0
9078,997918,2014-11-16,154947,3265,3898,250.0
9079,26703,2014-11-17,870204,2193,216,72.25
9080,644137,2014-11-19,800567,2482,1937,68.95
9081,159220,2014-11-21,640249,2193,3875,78.5
9082,527997,2014-11-22,803086,2433,4626,61.5
9083,994204,2014-11-22,453373,3256,4165,89.5
9084,108588,2014-11-23,335100,881,2742,167.0
9085,313549,2014-11-25,744415,2628,961,99.95
9086,477768,2014-11-25,451812,2046,3569,247.0
9087,35248,2014-11-25,211972,2628,2113,41.95
9088,741213,2014-11-25,896233,779,190,76.95
9089,475711,2014-12-02,973920,1055,1776,49.95
9090,143103,2014-12-04,678268,3146,2381,51.75
9091,560225,2014-12-04,613742,1416,3816,199.0
9092,298475,2014-12-04,697022,1453,4395,73.5
9093,956573,2014-12-08,125701,2127,3883,175.0
9094,991252,2014-12-11,466739,2163,2369,65.5
9095,180911,2014-12-12,184626,3839,1617,94.95
9096,912368,2014-12-12,889029,159,1734,26.95
9097,538378,2014-12-13,220285,1975,2390,10.25
9098,536367,2014-12-14,765040,1975,332,59.95
9099,939332,2014-12-15,456317,2669,4160,117.0
9100,546276,2014-12-15,937717,900,2286,51.95
9101,807405,2014-12-17,306131,1048,2777,84.95
9102,308510,2014-12-17,447911,779,1825,600.0
9103,236674,2014-12-18,451812,10,2758,7.25
9104,675213,2014-12-20,585992,881,3000,73.25
9105,489878,2014-12-20,862707,2193,1150,44.95
9106,875960,2014-12-21,60899,2127,61,65.75
9107,780292,2014-12-22,543325,10,349,43.95
9108,745774,2014-12-22,857803,3877,2743,73.95
9109,15296,2014-12-22,386695,3146,3908,66.75
9110,203193,2014-12-25,905634,3256,1862,14.25
9111,102755,2014-12-26,937717,672,2518,85000.0
9112,801824,2014-12-27,612980,1048,2995,65.5
9113,338668,2014-12-27,393395,2978,3585,86.95
9114,996501,2014-12-27,332790,1490,3380,24.95
9115,422863,2014-12-27,420070,2559,2850,165.0
9116,670225,2014-12-29,935293,3573,839,32.5
9117,409496,2014-12-29,294339,1961,3393,5.95
9118,56595,2014-12-31,488169,1055,2503,175.0
9119,917530,2014-12-31,892202,1384,4527,49.95
9120,678780,2014-12-31,239755,3265,3698,64.5
9121,932652,2015-01-01,585316,2182,822,48.25
9122,69840,2015-01-04,188555,3636,4338,377.0
9123,12466,2015-01-04,673621,3146,2437,170.0
9124,195924,2015-01-06,593365,1048,1718,64.95
9125,918187,2015-01-08,596328,2603,3278,148.0
9126,823950,2015-01-09,794090,2173,3820,7.75
9127,203388,2015-01-11,892608,1440,2686,40.5
9128,65,2015-01-12,745774,841,4374,90.95
9129,840485,2015-01-12,175886,1048,4170,45.75
9130,832442,2015-01-13,220285,159,492,225.0
9131,234037,2015-01-13,91382,3508,2026,800.0
9132,2557,2015-01-13,613742,230,273,87.95
9133,173022,2015-01-15,483696,3839,133,64.95
9134,480551,2015-01-15,524835,2559,1658,6.25
9135,370212,2015-01-15,834257,779,3216,7.5
9136,776805,2015-01-18,371698,2843,3044,6.25
9137,198714,2015-01-19,255621,3924,3644,86.95
9138,431330,2015-01-19,178082,2524,1507,82.75
9139,81150,2015-01-21,517559,230,705,3000.0
9140,761497,2015-01-21,567305,1975,3074,304.0
9141,480904,2015-01-22,449818,2559,503,82.95
9142,745529,2015-01-23,863170,2127,810,44.75
9143,684451,2015-01-25,441845,1768,3722,117.0
9144,474332,2015-01-25,625360,1004,1111,59.95
9145,422661,2015-01-27,504908,1440,2504,332.0
9146,112809,2015-01-29,753830,3540,2644,142.0
9147,787676,2015-01-29,335100,841,3599,699.0
9148,67546,2015-01-29,332790,230,759,49.95
9149,301286,2015-01-31,602457,497,1725,50.5
9150,791214,2015-01-31,708831,1490,4563,51.95
9151,533393,2015-01-31,339162,2628,4213,57.95
9152,661998,2015-02-01,275478,619,2422,5500.0
9153,868503,2015-02-02,678268,3360,1750,99.95
9154,251318,2015-02-04,586747,3531,2109,6.25
9155,291629,2015-02-04,386695,619,1421,71.25
9156,474782,2015-02-05,175886,779,3568,86.5
9157,962945,2015-02-05,355903,984,296,299.0
9158,127071,2015-02-06,992930,1248,3353,5.75
9159,393211,2015-02-07,840649,2628,536,7.75
9160,993722,2015-02-07,867786,1004,620,1350.0
9161,164837,2015-02-07,626591,1137,3287,4.75
9162,997225,2015-02-08,26652,3531,4539,2000.0
9163,825778,2015-02-09,307771,69,313,99.95
9164,915524,2015-02-10,378050,3538,3497,5.95
9165,808016,2015-02-10,944573,2843,2380,139.0
9166,525135,2015-02-12,572913,3924,3818,48.95
9167,265018,2015-02-13,686925,2336,505,99.95
9168,987491,2015-02-13,715881,2826,4268,550.0
9169,197166,2015-02-14,889029,2033,198,49.95
9170,51230,2015-02-14,12479,3561,1161,500.0
9171,528429,2015-02-16,310940,1416,1411,5.25
9172,688412,2015-02-16,406835,230,2226,120.0
9173,477756,2015-02-19,828581,900,3540,79.95
9174,705891,2015-02-20,408206,1695,729,252.0
9175,878898,2015-02-20,416864,10,4220,162.0
9176,150439,2015-02-21,907811,2954,863,39.95
9177,847115,2015-02-22,265878,841,2937,40.95
9178,402576,2015-02-22,782311,2012,2415,700.0
9179,313467,2015-02-23,535019,2079,1394,250.0
9180,316028,2015-02-24,818373,3396,2828,4.95
9181,995973,2015-02-24,618361,2838,617,79.5
9182,836845,2015-02-24,981811,2193,150,46.95
9183,200605,2015-02-25,466711,3136,4217,3.25
9184,160721,2015-02-25,922719,2603,2295,34.95
9185,578508,2015-02-26,422864,2290,448,5.5
9186,543738,2015-02-28,993264,3161,1262,35.5
9187,85751,2015-02-28,704755,1975,2823,62.95
9188,767411,2015-03-01,60268,1055,2254,49.75
9189,446307,2015-03-02,595475,3839,1647,44.75
9190,767416,2015-03-03,965262,403,814,105.0
9191,788911,2015-03-03,304347,1695,2233,6.95
9192,966602,2015-03-04,694169,2033,3111,49.95
9193,699216,2015-03-06,327199,2433,1390,59.25
9194,954236,2015-03-07,662527,2607,4572,5.75
9195,519231,2015-03-08,662347,3636,1924,49.5
9196,324527,2015-03-09,708831,3265,1744,199.0
9197,471446,2015-03-09,389492,2290,3400,5.5
9198,224813,2015-03-10,401501,1440,656,105.0
9199,823338,2015-03-10,332790,3877,1747,6.25
9200,620571,2015-03-12,157017,2306,2940,82.75
9201,952308,2015-03-12,748346,2603,2087,46.95
9202,845370,2015-03-12,624141,1248,2108,4.25
9203,70874,2015-03-13,122909,1055,2557,78.5
9204,641692,2015-03-14,225194,595,1864,127.0
9205,393201,2015-03-16,626942,595,3412,72.5
9206,29866,2015-03-18,795385,823,1273,125.0
9207,878618,2015-03-18,935506,2556,3066,399.0
9208,622860,2015-03-18,63242,3265,1361,76.25
9209,440361,2015-03-19,809346,3265,1149,7500.0
9210,282261,2015-03-21,242523,1213,2378,150000.0
9211,326599,2015-03-21,18084,2336,1523,99.95
9212,659949,2015-03-21,833282,69,1010,45.5
9213,193081,2015-03-22,914019,230,916,2.5
9214,987162,2015-03-22,154764,3839,3644,86.95
9215,193325,2015-03-24,91006,3860,4099,53.25
9216,835811,2015-03-26,575553,993,2457,67.95
9217,785753,2015-03-26,97503,3924,2477,4.75
9218,786000,2015-03-27,612235,1132,374,12.95
9219,82675,2015-03-29,465634,1975,646,32.5
9220,4177,2015-04-02,372820,2173,3836,90.95
9221,830180,2015-04-04,447911,598,923,250.0
9222,766055,2015-04-04,825752,3360,4557,45.5
9223,735626,2015-04-05,934946,2954,493,3500.0
9224,329479,2015-04-08,152520,2290,3991,175.0
9225,564184,2015-04-09,563823,2437,1781,63.95
9226,279862,2015-04-10,660535,1137,3754,430.0
9227,818143,2015-04-10,196672,1248,2640,48.95
9228,336825,2015-04-12,655294,974,2978,247.0
9229,559608,2015-04-12,942090,3396,2537,149.0
9230,517610,2015-04-13,60367,2182,1077,5.95
9231,913754,2015-04-13,750019,3561,713,6.25
9232,809870,2015-04-13,787982,2669,3352,60.95
9233,838860,2015-04-14,760032,2290,2952,4.25
9234,123821,2015-04-14,619300,3136,1764,99.95
9235,571220,2015-04-16,431989,1975,2779,39.5
9236,770899,2015-04-16,816533,1511,1781,63.95
9237,98605,2015-04-16,165264,881,3947,3.95
9238,954677,2015-04-16,842849,598,1542,81.5
9239,714964,2015-04-20,930391,1055,2140,25.95
9240,662712,2015-04-21,819675,823,2362,275.0
9241,141555,2015-04-21,154236,984,1556,17.25
9242,195078,2015-04-24,367587,196,1738,39.95
9243,143294,2015-04-28,879608,2075,207,33.5
9244,8991,2015-04-29,704755,3508,1791,67.95
9245,21694,2015-04-29,299684,1416,2316,59.95
9246,417518,2015-05-03,627597,3531,215,152.0
9247,747163,2015-05-04,863605,575,808,44.75
9248,654081,2015-05-05,549466,2046,2711,108.0
9249,326017,2015-05-05,903309,3877,1377,225.0
9250,884385,2015-05-05,477392,1511,3718,8.25
9251,324807,2015-05-06,585992,1440,576,5.25
9252,460588,2015-05-06,154764,3256,1693,44.75
9253,268191,2015-05-08,175886,1975,4375,95.95
9254,787137,2015-05-08,446313,1511,1580,70.75
9255,232827,2015-05-09,803915,1978,762,51.95
9256,625,2015-05-09,985543,2327,3365,399.0
9257,103925,2015-05-10,606503,1416,3568,86.5
9258,675783,2015-05-11,973920,1978,3970,54.5
9259,550356,2015-05-16,222383,477,4595,66.5
9260,764897,2015-05-17,983659,1048,3436,50.95
9261,137545,2015-05-18,152646,2176,3253,48.95
9262,381795,2015-05-18,165329,3793,3901,77.95
9263,469436,2015-05-19,850536,3396,1159,110.0
9264,690692,2015-05-20,380380,159,285,49.95
9265,597366,2015-05-20,563823,2173,1563,51.75
9266,583161,2015-05-20,122909,2327,4532,92.5
9267,202022,2015-05-20,752060,2163,1326,175.0
9268,779784,2015-05-22,325467,2336,3581,126.0
9269,944757,2015-05-24,654701,2603,2314,3000.0
9270,909905,2015-05-25,524835,1132,4133,110.0
9271,137114,2015-05-26,575553,3161,2836,130.0
9272,1433,2015-05-26,236160,2198,1823,38.5
9273,355364,2015-05-28,908877,3265,3604,63.5
9274,486051,2015-05-28,119113,3877,4042,69.95
9275,74038,2015-05-28,102277,2163,1665,37.95
9276,496071,2015-05-28,303664,779,4389,4.95
9277,885075,2015-05-29,972825,3793,89,31.75
9278,678111,2015-05-30,950712,2843,4452,47.5
9279,625889,2015-05-30,987975,575,3613,700.0
9280,378598,2015-05-30,417312,3146,1010,45.5
9281,413386,2015-05-31,422864,1416,2476,25000.0
9282,686506,2015-06-04,526656,3531,1025,450.0
9283,647270,2015-06-05,7320,595,214,25.25
9284,620278,2015-06-06,156130,2336,1060,7.75
9285,590239,2015-06-07,747956,2433,4365,43.95
9286,516307,2015-06-08,574931,672,3040,58.75
9287,711335,2015-06-09,476986,1416,824,68.25
9288,869348,2015-06-11,959461,1490,3381,332.0
9289,104368,2015-06-12,464413,3265,1423,49.95
9290,248856,2015-06-12,906859,3860,422,5.25
9291,970908,2015-06-12,501821,1768,1916,4.25
9292,149906,2015-06-14,482545,575,3132,56.75
9293,474109,2015-06-15,154073,3396,1189,72.25
9294,366787,2015-06-17,854433,1248,850,84.25
9295,138371,2015-06-18,750019,69,4210,79.95
9296,328393,2015-06-19,596328,403,1389,59.95
9297,461162,2015-06-19,483359,783,1813,36.25
9298,208699,2015-06-19,332031,2556,1050,109.0
9299,185438,2015-06-21,7320,1453,877,250.0
9300,664355,2015-06-23,518837,3146,1175,130.0
9301,671832,2015-06-23,255621,2978,2600,82.95
9302,150884,2015-06-24,4457,3302,2415,700.0
9303,572416,2015-06-24,84145,1248,4547,76.5
9304,728899,2015-06-25,866443,2556,3009,72.5
9305,669493,2015-06-25,429728,409,589,34.95
9306,796559,2015-06-25,686586,3924,302,11.95
9307,430805,2015-06-26,988969,2163,2342,304.0
9308,239154,2015-06-28,742520,1137,3089,6000.0
9309,501391,2015-06-29,522286,823,1524,39.95
9310,665731,2015-06-30,753385,2306,2568,3.25
9311,380523,2015-07-01,892202,3256,4467,107.0
9312,584540,2015-07-01,922719,3136,278,76.95
9313,25713,2015-07-02,70878,3302,1133,68.5
9314,650431,2015-07-02,211972,3338,1793,58.5
9315,907641,2015-07-03,662347,3636,3515,60.95
9316,460328,2015-07-05,189875,3265,1754,40.75
9317,286725,2015-07-06,255621,779,4049,102.0
9318,323862,2015-07-07,185483,159,2686,40.5
9319,887237,2015-07-08,745897,2306,4180,4.95
9320,441860,2015-07-10,883524,2556,1233,300.0
9321,717948,2015-07-11,436088,2524,538,1500.0
9322,336520,2015-07-12,914019,497,2687,225.0
9323,712274,2015-07-13,995822,3338,1897,49.95
9324,406441,2015-07-14,783882,2628,1474,1000.0
9325,741152,2015-07-14,726215,1132,2955,500.0
9326,29672,2015-07-15,565026,3839,4122,41.95
9327,347502,2015-07-15,302154,3302,2960,71.75
9328,517606,2015-07-15,54461,1132,1140,695.0
9329,256791,2015-07-17,125701,3417,2057,68.5
9330,537521,2015-07-17,16116,1416,3232,59.95
9331,470450,2015-07-18,847627,3265,3412,72.5
